Name,Code,Latitude,Longitude,Average Income
Shefford & Shillington,E02003609,52.027401,-0.347381,54500
Sheldon North,E02001895,52.468601,-1.775760,34700
Sheldon South,E02001907,52.456100,-1.779530,40700
Shelfield,E02002119,52.617500,-1.953810,40000
Shell Corner & Hurst Green,E02002025,52.469299,-2.041780,39000
Shelley & Shepley,E02002326,53.590698,-1.703430,51700
Shelton & Joiner's Square,E02002966,53.010799,-2.175610,29700
Shenfield & Hutton Mount,E02004468,51.629398,0.330948,72000
Shenley & South Mimms,E02004899,51.692501,-0.266498,56400
Shenley Lane,E02001935,52.420399,-1.969180,43800
Shenley Wood & Grange Farm,E02003477,52.028198,-0.812129,68400
"Shenstone, Stonnall & Little Aston",E02006156,52.624500,-1.860120,53700
Shephall,E02004953,51.893002,-0.175581,46400
Shepherd's Bush North,E02000375,51.510399,-0.221559,53800
Shepherd's Bush South,E02000378,51.501900,-0.221281,60800
Shepherd's Bush West,E02000376,51.504002,-0.229215,54900
Shepperton Town,E02006415,51.393600,-0.446722,57800
Sheppey East,E02005120,51.405899,0.880505,38100
Shepshed East,E02005350,52.767700,-1.287500,40400
Shepshed West,E02005349,52.766602,-1.299000,41600
Shepton Mallet,E02006055,51.188202,-2.547390,44800
Sherborne,E02004269,50.949001,-2.518170,42200
Sherbourne,E02001974,52.417500,-1.536840,47900
Sherburn & West Rainton,E02004311,54.786800,-1.492470,38000
Sherburn in Elmet & South Milford,E02005812,53.788502,-1.244750,48900
"Sheriff Hutton, Slingsby & Swinton",E02005794,54.097599,-0.918684,47700
Sheringham,E02005570,52.940201,1.209030,40000
Sherston & Hullavington,E02006648,51.563999,-2.163410,57000
Sherwood Vale,E02002877,52.981098,-1.143920,44400
Shetland South,S02002322,59.971298,-1.268680,
Shettleston North,S02001910,55.850399,-4.159850,
Shettleston South,S02001897,55.835098,-4.167760,
Shevington,E02001289,53.572399,-2.693020,43500
Shieldfield & Heaton Park,E02001730,54.976002,-1.598740,32700
Shieldhill,S02001722,55.973400,-3.772670,
Shifnal,E02006008,52.673500,-2.367450,46300
Shildon,E02004340,54.630798,-1.644430,30200
Shiney Row,E02001820,54.866402,-1.496920,38100
Shinfield,E02003450,51.418598,-0.944511,74700
"Shipdham, Bradenham & Saham Toney",E02005510,52.615601,0.825925,40500
Shiphay & the Willows,E02003156,50.485100,-3.552710,45300
Shiplake & Binfield Heath,E02005976,51.521400,-0.940043,71800
Shipley,E02006828,52.983101,-1.318190,41700
Shipley Town,E02002202,53.834000,-1.777430,37600
Shipston-on-Stour & Brailes,E02006518,52.040501,-1.606290,45400
Shirebrook North,E02004050,53.205601,-1.222910,34600
Shirecliffe & Parkwood Springs,E02001629,53.405201,-1.471430,31100
Shiregreen North,E02001617,53.434299,-1.444440,30900
Shiregreen South,E02001620,53.424999,-1.450070,31200
Shirehampton & Avonmouth,E02003019,51.496300,-2.687640,45200
Shiremoor North & South Wellfield,E02001744,55.041500,-1.508060,42100
Shiremoor South & West Allotment,E02001748,55.030499,-1.512100,41300
Shirley East,E02002098,52.412899,-1.820460,49700
Shirley East,E02000218,51.370800,-0.030181,51300
Shirley Heath,E02002103,52.400799,-1.832020,52200
Shirley South,E02003563,50.920502,-1.434480,47000
Shirley Warren,E02003558,50.927200,-1.435930,50000
Shirley West,E02000219,51.370201,-0.045596,62700
Shirley West,E02006808,52.408798,-1.828090,47900
"Shobdon, Luston & Bodenham",E02002908,52.222000,-2.776730,44000
Shoeburyness,E02003291,51.534698,0.792030,41400
Sholing East,E02003574,50.903099,-1.347720,43100
Sholing West,E02003578,50.900101,-1.355580,46500
Shooters Hill,E02000332,51.473999,0.067705,61900
Shoreditch,E02000371,51.526199,-0.082244,59600
Shoreham Central & Beach,E02006538,50.832802,-0.273535,45700
Short Heath,E02001846,52.532299,-1.852360,35200
Short Heath East,E02002128,52.600601,-2.032990,35400
Short Heath West,E02002129,52.598499,-2.044300,36500
Shortlands Bromley Road,E02000137,51.407001,-0.003863,67000
"Shortlanesend, Chacewater & Carnon Downs",E02003911,50.241299,-5.106040,47800
Shortlees,S02001493,55.585999,-4.496750,
Shotley Peninsula,E02006237,51.980000,1.189120,47000
Shotton & Garden City,W02000066,53.211700,-3.022990,37100
Shotton & Haswell,E02004326,54.766701,-1.395720,33600
Shotts,S02002147,55.822102,-3.805340,
Shrewsbury Copthorne & Bowbrook,E02006034,52.708500,-2.794690,49200
Shrewsbury Greenfields,E02006031,52.718201,-2.747610,42100
Shrewsbury Harlescott & Sundorne,E02006030,52.733002,-2.721470,42000
Shrewsbury Harlescott Grange,E02006029,52.734402,-2.738530,36000
Shrewsbury London Road,E02006035,52.701302,-2.728430,47200
Shrewsbury Meole & Kingsland,E02006037,52.695400,-2.765520,48200
Shrewsbury Monkmoor,E02006032,52.714199,-2.726010,38400
Shrewsbury Sutton & Coleham,E02006036,52.697102,-2.743330,43400
Shrewsbury Town,E02006033,52.711201,-2.752250,45200
"Shrivenham, Watchfield & Uffington",E02006886,51.602402,-1.576540,55500
Shrub End,E02004520,51.869499,0.874932,48300
"Shurdington, Staverton & Witcombe",E02004673,51.875401,-2.148520,47200
"Sibford, Hook Norton & Milcombe",E02005929,52.017700,-1.446720,51700
"Sidbury, Offwell & Beer",E02004137,50.720901,-3.154010,48000
Sidcup East,E02000091,51.426300,0.108567,52200
Sidcup West,E02000090,51.432701,0.099942,53500
Sidmouth Sidford,E02004139,50.699100,-3.236400,42000
Sidmouth Town,E02004140,50.683498,-3.241410,49400
Sidney Park,E02002730,53.568901,-0.050287,26900
Sighthill,S02001925,55.874298,-4.227270,
Sileby,E02005357,52.732700,-1.103720,41600
"Silkstone, Hoylandswaine & Cawthorne",E02001524,53.547199,-1.587800,54400
Silksworth,E02001817,54.870800,-1.404430,33900
Silver End & Stisted,E02004457,51.867699,0.600819,46300
Silverdale & Keele,E02006169,53.011101,-2.281320,37000
Silverhill,E02004373,50.868401,0.549695,39600
Silverknowes and Davidson's Mains,S02001672,55.967400,-3.271610,
Silverstone & Syresham & Helmdon,E02005687,52.098099,-1.097350,53500
Silvertonhill,S02002383,55.768299,-4.037310,
Silwood & Pepys,E02000653,51.489700,-0.039785,57100
Simonside,E02001779,54.973701,-1.455340,27900
Sinfin,E02002824,52.881199,-1.486830,35700
Singlewell,E02005065,51.417400,0.380626,45500
Sirhowy,W02000316,51.786400,-3.253910,34700
Sittingbourne Central & Milton Regis,E02005124,51.340698,0.737596,38600
Sittingbourne East,E02005125,51.340401,0.756233,48500
"Sittingbourne South, Bapchild & Bredgar",E02005127,51.323200,0.735807,55100
Sittingbourne West,E02005126,51.338600,0.721242,47100
Skegness North,E02005435,53.158501,0.334022,30300
Skegness South,E02005438,53.143299,0.328533,29600
Skegness Town,E02005437,53.143700,0.337155,29600
"Skellingthorpe, Witham & Bassingham",E02005455,53.179100,-0.648075,46500
Skelmersdale Ashurst,E02005312,53.561798,-2.778950,41500
Skelmersdale Central,E02005313,53.548199,-2.779160,35100
Skelmersdale East,E02005316,53.546799,-2.762690,38200
Skelmersdale South East,E02005317,53.538898,-2.759360,31600
Skelmersdale West,E02005314,53.548500,-2.801800,34600
Skelmorlie and Rural,S02002130,55.808998,-4.815140,
Skelton,E02002526,54.562199,-0.974147,36800
Skerton & Vale,E02005231,54.061600,-2.801360,33400
Sketty,W02000194,51.612400,-3.990220,47600
Skewen & Jersey Marine,W02000208,51.652802,-3.850940,37300
"Skipsea, Beeford & Brandesburton",E02002693,53.946701,-0.265487,38700
Skipton North & Barden Fell,E02005745,53.987701,-1.977610,52900
Skipton South,E02005747,53.956902,-2.023500,34800
Skipton Town & East,E02005746,53.961601,-2.012180,41900
Skirbeck,E02005420,52.973499,-0.005364,36400
Skircoat Green,E02002264,53.705898,-1.863520,45700
Skye North East,S02002009,57.431000,-6.179560,
Skye North West,S02002010,57.517799,-6.439360,
Skye South,S02002008,57.212299,-5.978750,
Slade Green & Crayford Marshes,E02000072,51.474499,0.191997,44700
Slaithwaite & Linthwaite,E02002319,53.623501,-1.870630,40200
Slateford and Chesser,S02001589,55.931702,-3.241130,
Sleaford East,E02005462,52.998001,-0.408800,35700
Sleaford West,E02005463,52.995399,-0.427093,47900
Small Heath Park,E02001896,52.467300,-1.854140,32800
Smallfield & Felbridge,E02006438,51.163601,-0.091141,56000
Smallshaw,E02001234,53.497601,-2.090520,35200
Smallthorne & Sneyd Green,E02002958,53.048801,-2.169970,35700
Smethwick East,E02002068,52.491600,-1.956700,35000
Smethwick North & West,E02002065,52.501301,-1.978910,37300
Smethwick South,E02002070,52.492699,-1.971910,33400
Smith's Wood North,E02002082,52.507301,-1.752700,32100
Smith's Wood South,E02002084,52.499001,-1.747180,35000
Smithills,E02000991,53.595200,-2.456540,42100
Snaith,E02002725,53.686199,-1.016510,43500
Snaresbrook,E02000764,51.582100,0.022639,66900
Snatchill,E02006863,52.471802,-0.704899,51200
Sneinton,E02002896,52.950600,-1.127030,35000
Snodland,E02005150,51.327499,0.443586,46100
Soham,E02003737,52.334900,0.333593,47500
Sole Street & Vigo,E02005067,51.354801,0.367623,56100
Solihull Lodge,E02002101,52.406101,-1.855200,42900
Somercotes & Pye Bridge,E02004031,53.083698,-1.370170,31900
Somerford,E02004240,50.738899,-1.753350,39000
"Somerford, Dauntsey & Minety",E02006647,51.574902,-2.014840,56400
Somers Town,E02003541,50.793499,-1.087160,32000
Somers Town,E02000187,51.533001,-0.129392,46600
"Somersham, Riptons & Raveleys",E02003758,52.383400,-0.079837,52100
Somerton,E02006077,51.057800,-2.738450,41900
Sonning & Woodley North,E02003441,51.463799,-0.905332,64900
Sonning Common & Kidmore End,E02005977,51.510101,-0.992099,63000
Sothall,E02001673,53.336300,-1.336730,48800
South Acton,E02000270,51.501099,-0.275953,54400
South Angus,S02001344,56.505299,-3.051380,
South Ascot & Sunningdale,E02003438,51.398899,-0.649309,75200
South Bank & Dringhouses,E02002792,53.942101,-1.098880,56800
South Bank & Teesville,E02006910,54.570202,-1.168170,36500
South Benfleet,E02004479,51.551998,0.557500,47700
South Bermondsey Central,E02000816,51.490898,-0.065090,52500
South Bermondsey East,E02000817,51.490200,-0.056412,45500
South Bermondsey West,E02000819,51.489601,-0.073916,46600
South Bersted,E02006555,50.794601,-0.673762,47700
South Brent & Cornwood,E02004190,50.430302,-3.849200,46300
South Broomfield,E02004486,51.761501,0.468349,59100
South Canterbury,E02005025,51.272999,1.090150,53700
South Castlehill and Thorn,S02001513,55.921799,-4.347040,
"South Cave, Newbald & Little Weighton",E02002707,53.789101,-0.588214,56000
South Chafford,E02006859,51.485100,0.293798,58400
South Chingford,E02000900,51.611099,-0.025459,51900
South Darwen & Whitehall,E02002631,53.685600,-2.456820,40400
South Ealing,E02000276,51.496601,-0.309406,72200
South Elmsall,E02002481,53.592899,-1.289110,38100
South Ely,E02003735,52.398499,0.269188,55800
South Farnborough & North Camp,E02004808,51.278301,-0.750072,59100
South Gosforth,E02001712,55.005402,-1.611460,57000
South Gyle,S02001682,55.930801,-3.302370,
South Hackney,E02000366,51.540401,-0.045171,51700
South Ham & West Ham,E02004688,51.257301,-1.115260,43900
South Hampstead,E02000181,51.543598,-0.186993,88700
South Harrow,E02000459,51.568100,-0.352786,52300
South Hayling,E02004777,50.788200,-0.983399,37700
South Hornchurch,E02000490,51.536598,0.193120,49400
South Hylton,E02001804,54.902000,-1.443450,33800
South Jesmond & Sandyford,E02001724,54.986000,-1.600900,40900
South Kensington,E02000592,51.495098,-0.177191,91100
South Kirkby,E02002482,53.591702,-1.326210,33300
South Knutsford & Bexton,E02003863,53.300098,-2.372540,56500
South Lancing,E02006541,50.825199,-0.328348,38300
South Leith,S02001644,55.967701,-3.169640,
South Lewis,S02001690,58.141602,-6.667980,
South Molton,E02004187,51.025299,-3.862000,41000
South Murton & South Hetton,E02004323,54.811199,-1.395080,35200
South Newmarket & Racecourse,E02006826,52.243599,0.402129,44600
South Normanton Broadmeadows & Pinxton,E02004054,53.096802,-1.327240,40900
South Normanton West,E02004053,53.106998,-1.344030,37300
South Norwood Central,E02000201,51.399601,-0.070818,45900
South Norwood Hill,E02000200,51.400398,-0.079948,55400
South Norwood Park,E02006788,51.392700,-0.060315,48400
South Ockendon,E02003302,51.506599,0.283169,43200
South Oxhey,E02004967,51.623100,-0.392422,46300
South Park,E02000396,51.469002,-0.194316,66300
South Park,E02000781,51.554901,0.098118,52600
"South Petherton, Seavington & Kingsbury",E02006084,50.953701,-2.825100,46500
South Promenade & Seasiders Way,E02002645,53.800800,-3.052190,25700
South Reddish & Heaton Norris,E02001193,53.419102,-2.163270,36900
South Riverside,W02000408,51.479000,-3.192180,33100
South Ruislip,E02006796,51.557098,-0.392645,54200
South Shields East,E02001768,54.998299,-1.426910,33400
South Shields West,E02001769,54.993401,-1.434720,28900
South Shore,E02002649,53.787701,-3.049650,35900
South Speyside and the Cabrach,S02002073,57.384201,-3.231950,
South Thamesmead,E02000066,51.494400,0.128302,42400
South Thornliebank and Woodfarm,S02001575,55.802399,-4.311360,
South Tottenham,E02000425,51.578201,-0.069411,45900
"South Wantage, Harwell & Blewbury",E02005992,51.589401,-1.312390,62600
South Wigston,E02005415,52.581699,-1.132330,36600
South Wimbledon,E02000694,51.419601,-0.188135,80400
"South Wonston, Sutton Scotney & Micheldever",E02004829,51.146500,-1.307020,67000
South Woodford High Road,E02000757,51.594601,0.024124,69100
South Woodham Ferrers North,E02004503,51.646198,0.613376,50600
South Woodham Ferrers South,E02004504,51.639801,0.612926,53200
"South Worle, West Wick & St Georges",E02006845,51.356400,-2.901350,48600
Southall Green,E02000274,51.500099,-0.391564,45800
Southall North,E02000254,51.520699,-0.372896,50600
Southall Park,E02000260,51.512100,-0.373730,46500
Southall West,E02000263,51.508499,-0.380150,45900
"Southam, Stockton & Napton",E02006507,52.252102,-1.377430,48000
Southampton Street & Redlands Road,E02003402,51.447399,-0.963174,66300
Southborough,E02000613,51.380901,-0.297592,66500
Southborough East & Longfield Road,E02005164,51.155201,0.283157,52800
Southborough West,E02005163,51.157001,0.256644,59500
Southbourne West,E02003189,50.725800,-1.811150,47200
"Southbourne, Bosham & Thorney",E02006569,50.840000,-0.889619,52000
Southbury East,E02000288,51.649101,-0.048717,44900
Southbury West,E02000292,51.645000,-0.063327,57000
Southchurch,E02003287,51.543999,0.749273,43800
Southcoates Central & Docks,E02002671,53.754601,-0.287419,33900
Southcoates East,E02002668,53.760700,-0.277141,26300
Southcoates West,E02002673,53.755501,-0.303705,32600
Southcote,E02003403,51.443501,-1.010550,51900
Southcraig and Beansburn,S02001499,55.630901,-4.486700,
Southcrest,E02006726,52.300900,-1.943120,44200
Southdown,E02002999,51.370499,-2.394010,43700
Southend Central,E02003293,51.537498,0.705106,39700
"Southery, Feltwell & Hockwold",E02005569,52.506699,0.516396,41200
Southey Green East,E02001625,53.416500,-1.471620,30500
Southey Green West,E02001622,53.419998,-1.490880,30000
Southfields North,E02000942,51.450001,-0.204931,89900
Southgate,E02000296,51.634201,-0.130248,54600
Southgate,E02006581,51.110199,-0.194176,54400
Southgate Green,E02000304,51.623901,-0.123447,68100
Southlake,E02003445,51.446098,-0.906816,64300
Southmead,E02003013,51.503899,-2.600670,43600
"Southminster, Bradwell & Dengie Peninsula",E02004560,51.682499,0.846632,43500
Southowram & Siddal,E02002261,53.711201,-1.846430,35700
Southport High Park,E02001433,53.648800,-2.968490,39400
Southport Kew,E02001436,53.628799,-2.986320,40700
Southport South,E02001435,53.639198,-3.003510,38900
Southport Waterfront,E02001432,53.649502,-3.002220,33700
Southsea Fawcett Road,E02003543,50.790401,-1.077480,46200
Southsea Haslemere Road,E02003542,50.791401,-1.068130,46100
Southsea Prince Albert Road,E02003544,50.789299,-1.059050,50900
Southsea Waverley Road,E02003548,50.784199,-1.079160,52300
Southsea West,E02003545,50.787300,-1.088940,45000
Southtown & Cobholm,E02005544,52.599499,1.719730,33600
Southville,E02003047,51.442600,-2.611920,56100
Southwark St George's,E02006802,51.499199,-0.104440,48700
Southwater,E02006596,51.025299,-0.348973,56900
Southway,E02003123,50.427799,-4.132180,39800
Southwell,E02005900,53.078098,-0.957828,45600
Southwell & Weston,E02004289,50.541100,-2.443740,39100
Southwick,E02001795,54.919399,-1.411850,29000
"Southwold, Reydon & Wrentham",E02006315,52.350899,1.661920,41100
Sovereign Harbour,E02006858,50.793400,0.326201,48700
Sowerby & Luddendenfoot,E02002263,53.707500,-1.938880,36800
Sowerby Bridge,E02002260,53.711399,-1.908470,34900
Spalding East,E02005471,52.787201,-0.139941,39300
Spalding North,E02005470,52.790001,-0.157301,44600
Spalding South West,E02005473,52.778702,-0.168603,43500
Sparkbrook North,E02001897,52.467602,-1.876700,27300
Sparkbrook South,E02001903,52.459000,-1.869910,32000
Sparkhill North,E02001908,52.455799,-1.864690,31100
Speedwell,E02003032,51.471199,-2.529280,44900
Speke East,E02001405,53.342201,-2.836760,31600
Speke West & Airport,E02001404,53.347698,-2.868340,35100
Spencers Wood & Swallowfield,E02003455,51.390499,-0.964819,72000
Spennells & Hoobrook,E02006776,52.366299,-2.237630,45100
Spennymoor East & Ferryhill West,E02004335,54.697102,-1.578890,34200
Spennymoor West,E02004337,54.694000,-1.611880,37000
Spilsby & Burgh le Marsh,E02005436,53.162498,0.152962,32800
Spinney Hill Road,E02002843,52.638901,-1.106880,31200
Spital & Cranbourne Park,E02003435,51.471901,-0.625938,85500
Spital & Hasland,E02004066,53.223999,-1.412100,40400
Spitalfields,E02000878,51.518700,-0.072912,61300
Spittal,S02002412,55.814301,-4.216330,
Spixworth & St Faiths,E02005524,52.689201,1.303420,41500
Splott,W02000404,51.480701,-3.152720,36700
"Spofforth, Burn Bridge & Huby",E02005781,53.942402,-1.510530,56200
Spondon North,E02002805,52.923801,-1.400970,41300
Spondon South,E02002809,52.915699,-1.403870,36600
Spotland Bridge,E02001140,53.620899,-2.177470,35800
Spring Grove,E02000540,51.471802,-0.349553,55500
Springbank,E02004602,51.909801,-2.119300,43200
Springbourne & Queen's Park,E02003186,50.733002,-1.851050,47000
Springburn,S02001922,55.886200,-4.225110,
Springburn East and Cowlairs,S02001923,55.889301,-4.233810,
Springfield,E02000949,51.441200,-0.163419,93800
Springfield & Hall Green West,E02001923,52.439400,-1.851430,40100
Springfield North,E02004488,51.754501,0.492945,53300
Springfield Park,E02001142,53.610401,-2.196820,49800
Springfield South & Coronation Park,E02004491,51.746899,0.494292,57800
Springhead & Grasscroft,E02001118,53.538101,-2.053710,46100
Springside and Rural,S02002098,55.620201,-4.629040,
Springvale & Itchen Abbas,E02004830,51.093800,-1.272290,62300
Springvale & Steel Bank,E02001638,53.386101,-1.502480,46400
Springwell & Usworth,E02001797,54.919800,-1.528260,40600
Sprotbrough,E02001559,53.518902,-1.175500,46300
"Sproughton, Washbrook & Hintlesham",E02006231,52.042198,1.093820,49100
Sprowston Central,E02005531,52.658401,1.316210,42900
Sprowston East,E02005532,52.649101,1.326350,42100
Squires Gate,E02002651,53.782799,-3.041480,36500
St Agnes & Mount Hawke,E02003907,50.296700,-5.201470,45500
St Albans Central,E02004935,51.752201,-0.334975,77600
St Andrews Central,S02001835,56.338501,-2.794880,
